CustomerID,ab_group
0401-WDBXM,B
3387-PLKUI,B
6096-EGVTU,B
5081-NWSUP,A
2580-ATZSQ,A
8085-MSNLK,B
9691-HKOVS,A
9881-VCZEP,A
8757-TFHHJ,B
1468-DEFNC,A
5119-KEPFY,A
0916-KNFAJ,B
8319-QBEHW,A
9625-QNLUX,B
4024-CSNBY,B
7110-BDTWG,A
7493-GVFIO,A
0690-SRQID,A
9605-WGJVW,A
9114-DPSIA,B
4700-UBQMV,A
7711-GQBZC,B
4627-MIHJH,B
9795-NREXC,A
8573-CGOCC,A
7356-AYNJP,A
6286-SUUWT,B
4819-HJPIW,B
8654-DHAOW,A
5438-QMDDL,B
9812-GHVRI,A
5553-AOINX,B
1228-ZLNBX,B
4226-KKDON,B
3831-YCPUO,A
7445-WMRBW,A
3308-DGHKL,B
9924-JPRMC,A
0080-EMYVY,A
6218-KNUBD,A
7337-CINUD,A
7609-NRNCA,A
0623-EJQEG,B
7153-CHRBV,B
6198-PNNSZ,B
3317-VLGQT,A
4132-POCZS,A
5614-DNZCE,A
3896-RCYYE,A
9638-JIQYA,B
3258-SANFR,A
3726-TBHQT,A
3190-ITQXP,B
4833-QTJNO,B
3039-MJSLN,A
0178-CIIKR,A
5774-QPLTF,B
2322-VCZHZ,A
5010-IPEAQ,B
6383-ZTSIW,A
8990-YOZLV,B
3069-SSVSN,B
5222-IMUKT,B
6685-XSHHU,B
8901-UPRHR,B
0118-JPNOY,B
3845-FXCYS,B
5857-XRECV,B
0725-CXOTM,A
4343-EJVQB,B
9000-PLFUZ,A
3427-GGZZI,B
7779-ORAEL,A
0644-OQMDK,A
3154-CFSZG,A
2220-IAHLS,A
1658-XUHBX,B
2378-HTWFW,A
4377-VDHYI,B
3719-TDVQB,A
0201-MIBOL,B
4937-QPZPO,B
2925-VDZHY,A
6981-TDRFT,B
3413-CSSTH,B
8033-VCZGH,A
0224-NIJLP,A
7542-CYDDM,B
4718-WXBGI,A
8495-PRWFH,B
0439-IFYUN,A
5716-LIBJC,A
2868-LLSKM,A
2988-QRAJY,B
0071-NDAFP,A
7328-ZJAJO,B
6458-CYIDZ,B
1090-PYKCI,B
3058-WQDRE,A
2279-AXJJK,A
0909-SELIE,A
3417-TSCIC,A
1042-HFUCW,A
6537-OTKMY,A
8999-EXMNO,A
6725-TPKJO,B
7162-WPHPM,B
1599-MMYRQ,B
8821-KVZKQ,B
6434-TTGJP,A
0042-JVWOJ,B
0130-SXOUN,A
2330-PQGDQ,B
1452-UZOSF,A
2097-YVPKN,A
8597-CTXVJ,B
6631-HMANX,A
9962-BFPDU,B
6394-HHHZM,B
5995-LFTLE,A
1932-UEDCX,A
5188-HGMLP,A
0665-XHDJU,A
8265-HKSOW,A
3544-FBCAS,A
5331-RGMTT,B
4759-PXTAN,A
7054-DMVAS,A
3428-MMGUB,B
6549-BTYPG,A
7823-JSOAG,A
3705-RHRFR,A
9374-YOLBJ,B
9074-KGVOX,A
6128-DAFVY,B
9933-QRGTX,B
4476-OSWTN,B
5066-GFJMM,B
2661-GKBTK,A
0458-HEUZG,A
7268-WNTCP,A
0824-VWDPO,A
8409-WQJUX,B
2578-JQPHZ,B
3278-FSIXX,A
9746-UGFAC,A
2946-KIQSP,B
0625-AFOHS,A
6726-WEXXK,A
4636-OLWOE,A
4685-ERGHK,A
0885-HMGPY,A
5003-OKNNK,A
7208-PSIHR,A
4012-ZTHBR,A
0489-WMEMG,A
7435-ZNUYY,A
1354-YZFNB,B
2985-FMWYF,A
2812-ENYMO,B
2717-HVIZY,B
3422-GALYP,B
2890-WFBHU,A
0327-WFZSY,A
7977-HXJKU,B
7033-CLAMM,B
4023-RTIQM,A
0864-FVJNJ,A
7356-IWLFW,A
9541-PWTWO,A
3967-VQOGC,B
7872-RDDLZ,A
6308-CQRBU,B
0186-CAERR,B
3043-SUDUA,A
5442-BHQNG,A
2169-RRLFW,B
5872-OEQNH,A
3162-KKZXO,B
8873-GLDMH,B
5696-JVVQY,A
8946-BFWSG,B
0547-HURJB,A
8904-OPDCK,B
8845-LWKGE,A
0691-NIKRI,B
5022-JNQEQ,A
3249-VHRIP,B
3736-BLEPA,B
4701-LKOZD,B
6603-QWSPR,B
9921-QFQUL,A
1929-ZCBHE,B
4378-MYPGO,A
4129-LYCOI,B
7798-JVXYM,A
8647-SDTWQ,B
2696-ECXKC,A
2081-KJSQF,A
3323-CPBWR,A
3384-CTMSF,A
0902-RFHOF,B
6048-QBXKL,B
7718-RXDGG,B
1025-FALIX,B
3451-VAWLI,A
3407-QGWLG,A
2347-WKKAE,A
8735-DCXNF,A
3214-IYUUQ,A
1936-UAFEH,B
3587-PMCOY,A
1027-LKKQQ,B
7148-XZPHA,B
5309-TAIKL,A
6856-RAURS,B
8778-LMWTJ,B
9717-IOAAF,A
2845-KDHVX,A
0848-SOMKO,B
6734-FQAJX,A
1535-VTJOQ,A
6368-TZZDT,A
0943-ZQPXH,B
1293-BSEUN,B
1302-TPUBN,B
2378-VTKDH,A
0927-CNGRH,B
8608-OZTLB,B
2335-GSODA,B
1952-DVVSW,B
6656-GULJQ,B
9853-JFZDU,A
3777-XROBG,A
6994-FGRHH,B
4000-VGMQP,B
3999-WRNGR,B
3466-RITXD,A
2680-XKKNJ,A
2974-GGUXS,B
7994-XIRTR,A
2101-RANCD,B
7921-BEPCI,B
8510-TMWYB,A
3258-ZKPAI,A
1428-IEDPR,B
5298-GSTLM,A
4450-YOOHP,B
6728-CZFEI,A
3653-NCRDJ,A
6121-TNHBO,B
5119-NZPTV,A
6519-ZHPXP,A
3472-QPRCH,A
8224-UAXBZ,B
9610-WCESF,A
2486-WYVVE,B
3865-ZYKAD,A
1422-DGUBX,B
2999-AANRQ,B
8668-KNZTI,B
0480-KYJVA,A
9746-YKGXB,B
3926-YZVVX,A
6000-UKLWI,B
6332-FBZRI,B
2096-XOTMO,A
3266-FTKHB,A
8221-EQDGL,B
2346-LOCWC,A
0298-XACET,B
7560-QJAVJ,B
2995-YWTCD,A
9137-UIYPG,A
2809-ZMYOQ,A
5084-OOVCJ,A
0254-WWRKD,A
7727-SHVZV,B
5339-PXDVH,A
2205-LPVGL,B
8782-NUUOL,A
7601-WFVZV,B
4609-KNNWG,B
4868-AADLV,A
9529-OFXHY,A
2669-QVCRG,A
2478-EEWWM,A
9174-IHETN,A
2233-TXSIU,B
9644-UMGQA,A
3256-EZDBI,B
0419-YAAPX,A
0872-CASZJ,A
4726-DLWQN,A
8164-OCKUJ,B
3094-JOJAI,B
9494-MRNYX,A
2599-CZABP,A
7945-PRBVF,A
4544-RXFMG,B
0859-YGKFW,A
1150-FTQGN,A
7196-LIWRH,A
5448-VWNAM,B
1177-XZBJL,B
3518-FSTWG,B
9330-VOFSZ,B
0939-EREMR,A
9389-ACWBI,B
3644-QXEHN,B
2911-IJORQ,A
5921-NGYRH,A
5998-DZLYR,B
3985-HOYPM,B
9548-LERKT,B
6576-FBXOJ,A
4310-KEDTB,B
4062-HBMOS,B
2676-ISHSF,B
9236-NDUCW,A
4753-PADAS,B
6103-QCKFX,B
7781-EWARA,B
7018-FPXHH,B
0572-ZJKLT,A
5135-RDDQL,B
1353-LJWEM,B
1794-SWWKL,A
6166-YIPFO,A
9332-GYWLO,B
4184-VODJZ,B
1092-WPIVQ,A
7233-IOQNP,A
2834-JKOOW,A
2400-FEQME,B
4957-SREEC,A
0230-UBYPQ,B
4923-ADWXJ,B
1763-KUAAW,B
1104-TNLZA,A
5195-KPUNQ,A
3439-GVUSX,A
5949-HGVJL,B
5203-XEHAX,B
1635-HDGFT,B
8050-XGRVL,B
9828-QHFBK,B
3908-MKIMJ,A
5012-YSPJJ,B
6728-VOIFY,B
4891-NLUBA,A
8969-PRHFK,B
0661-KQHNK,A
8709-KRDVL,B
1427-VERSM,B
9801-NOSHQ,B
6339-YPSAH,B
2159-TURXX,B
1548-FEHVL,B
3795-CAWEX,B
6215-NQCPY,A
5647-URDKA,A
2229-DPMBI,B
9626-WEQRM,A
2188-SXWVT,A
6258-PVZWJ,B
1094-BKOSX,A
6969-MVBAI,B
2978-XXSOG,B
2342-CKIAO,A
6953-PBDIN,B
3898-BSJYF,A
3938-YFPXD,A
7696-AMHOD,B
2453-SAFNS,A
9558-IHEZX,A
9617-UDPEU,B
6340-DACFT,B
4955-VCWBI,A
6813-GZQCG,B
7426-GSWPO,A
3389-KTRXV,A
3118-UHVVQ,B
3205-MXZRA,B
8317-BVKSO,B
5702-KVQRD,B
0083-PIVIK,A
6169-PGNCD,A
4909-JOUPP,A
4657-FWVFY,B
2257-BOVXD,A
7729-JTEEC,A
9696-RMYBA,B
8690-UPCZI,A
9770-LXDBK,B
4086-WITJG,A
8344-WFMFH,B
8822-KNBHV,A
8404-FYDIB,A
2791-SFVEW,A
6762-NSODU,B
9888-ZCUMM,B
1074-WVEVG,B
9979-RGMZT,B
6437-UDQJM,B
1226-IENZN,A
2108-GLPQB,A
5474-LAMUQ,A
3468-DRVQJ,B
1122-YJBCS,A
4990-ALDGW,A
4816-OKWNX,B
3315-IKYZQ,B
4747-LCAQL,B
3411-WLRSQ,B
0898-XCGTF,B
8006-PYCSW,A
8249-THVEC,B
8722-PRFDV,B
2164-SOQXL,A
4020-KIUDI,B
5850-BDWCY,A
2038-YSEZE,B
0827-ITJPH,A
8799-OXZMD,B
1705-GUHPV,B
4779-ZGICK,B
0048-PIHNL,B
3967-KXAPS,B
3704-IEAXF,B
6810-VCAEX,A
0674-EYYZV,B
4480-MBMLB,A
1395-OFUWC,A
0822-QGCXA,A
2832-KJCRD,B
3588-WSTTJ,A
5090-EMGTC,B
2346-CZYIL,B
3798-EPWRR,A
6258-NGCNG,A
4186-ZBUEW,B
5274-XHAKY,A
1442-BQPVU,B
3978-YNKDD,A
4940-KHCWD,B
9589-ABEPT,B
9388-ZEYVT,A
0305-SQECB,A
7605-SNLQG,A
4670-TABXH,A
0064-SUDOG,A
8561-NMTBD,B
5161-XEUVX,B
8292-FRFZQ,B
8591-NXRCV,A
7895-VONWT,A
4526-RMTLL,B
6253-GNHWH,B
4566-NECEV,B
8080-POTJR,A
6906-MPARY,A
3662-FXJFO,A
8107-RZLNV,B
0516-OOHAR,B
2027-CWDNU,B
9912-OMZDS,A
3733-ZEECP,A
7878-RTCZG,A
2452-MRMZF,A
7103-IPXPJ,A
4342-HFXWS,A
3545-CNWRG,B
1785-BPHTP,A
4989-LIXVT,B
7315-WYOAW,A
1173-XZPYF,A
2509-TFPJU,A
9530-GRMJG,B
6898-RBTLU,B
5481-NTDOH,B
2068-WWXQZ,B
2061-VVFST,B
0749-IRGQE,B
2380-DAMQP,A
2256-YLYLP,B
1272-ILHFG,A
0164-XAIRP,A
5666-CYCYZ,A
4011-ARPHK,A
6365-HITVU,B
7558-IMLMT,A
9488-FYQAU,A
3590-TCXTB,B
6994-KERXL,B
1960-UOTYM,A
2740-JFBOK,B
6500-JVEGC,A
5245-VDBUR,B
8469-SNFFH,B
2144-ESWKO,A
1241-FPMOF,B
9928-BZVLZ,B
4114-QMKVN,A
9003-CPATH,B
1754-GKYPY,B
7956-XQWGU,A
1591-MQJTP,A
2369-FEVNO,B
7471-MQPOS,B
5115-SQAAU,B
9845-QOMAD,A
7672-VFMXZ,B
9739-JLPQJ,B
9916-AYHTC,A
3855-ONCAR,B
1488-SYSFC,B
0970-QXPXW,B
3259-KNMRR,A
6120-RJKLU,B
9572-WUKSB,B
5893-KCLGT,B
0076-LVEPS,B
3640-JQGJG,A
1596-OQSPS,B
9867-XOBQA,A
9546-KDTRB,B
3174-RKMOW,A
1760-CAZHT,B
8441-SHIPE,A
1320-GVNHT,A
1047-RNXZV,A
3541-ZNUHK,B
8725-JEDFD,A
7562-UXTPG,A
8071-SBTRN,A
6668-CNMFP,B
5626-MGTUK,A
5681-LLOEI,B
8212-DJRCH,B
4323-OHFOW,A
4933-BSAIP,B
2030-BTZRO,B
1116-DXXDF,A
6563-VNPMN,A
2267-WTPYD,B
0270-THENM,B
4707-MAXGU,B
2710-WYVXG,A
6300-BWMJX,A
7009-LGECI,A
5022-KVDQT,A
7976-CICYS,A
1036-GUDCL,B
2005-DWQZJ,A
8148-WOCMK,B
7815-PDTHL,A
9173-IVZVP,A
9129-UXERG,A
3635-JBPSG,A
7964-ZRKKG,B
6229-LSCKB,A
1724-IQWNM,B
8217-QYOHV,A
5546-QUERU,B
6897-UUBNU,B
6127-IYJOZ,A
8930-XOTDP,B
5916-QEWPT,A
5060-TQUQN,B
0531-XBKMM,B
8465-SBRXP,B
2408-PSJVE,B
9700-ZCLOT,B
8738-JOKAR,B
4534-WGCIR,B
1930-WNXSB,B
3508-CFVZL,A
0657-DOGUM,B
8792-AOROI,B
5146-YYFRZ,B
3452-SRFEG,B
4070-OKWVH,A
5297-MDOIR,B
6369-MCAKO,A
4926-UMJZD,A
6848-HJTXY,B
6341-AEVKX,B
0682-USIXD,B
6976-BWGLQ,A
7078-NVFAM,A
8065-QBYTO,A
2133-TSRRM,B
2511-ALLCS,A
3191-CSNMG,B
7952-OBOYL,B
7470-DYNOE,A
7853-OETYL,B
1545-ACTAS,A
5126-RCXYW,B
2363-BJLSL,A
1956-YIFGE,A
7921-LMDFQ,A
2925-MXLSX,A
5820-PTRYM,B
9609-BENEA,B
6211-WHMYA,B
4459-BBGHE,A
9945-PSVIP,B
9108-EJFJP,B
0530-IJVDB,A
0508-SQWPL,A
2215-ZAFGX,B
8213-TAZPM,B
1304-SEGFY,A
7242-EDTYC,B
2904-GGUAZ,B
5136-GFPMB,A
2595-KIWPV,A
5243-SAOTC,B
9398-MMQTO,A
7619-PLRLP,A
6508-NJYRO,B
4710-NKCAW,A
5306-BVTKJ,A
0357-NVCRI,A
2371-KFUOG,A
0463-ZSDNT,B
6257-DTAYD,A
4616-ULAOA,A
7746-AWNQW,B
5996-EBTKM,B
2758-RNWXS,B
2314-TNDJQ,B
2405-LBMUW,B
3454-JFUBC,A
9039-ZVJDC,B
9013-AQORL,A
2898-MRKPI,A
2750-BJLSB,A
3648-GZPHF,B
2075-RMJIK,B
9588-YRFHY,B
9364-YKUVW,B
5392-AKEMH,B
2451-YMUXS,B
3914-FDRHP,B
3078-ZKNTS,A
1024-KPRBB,A
4690-PKDQG,A
9547-ITEFG,B
1264-FUHCX,B
7789-CRUVC,A
6598-KELSS,A
9972-VAFJJ,B
0422-UXFAP,A
1904-WAJAA,A
5130-YPIRV,B
2843-CQMEG,B
6439-PKTRR,A
5351-QESIO,B
5568-DMXZS,A
8468-FZTOE,A
6633-SYEUS,B
6447-GORXK,A
6967-PEJLL,B
5981-ZVXOT,A
1684-FLBGS,B
1389-WNUIB,A
0376-OIWME,B
0218-QNVAS,A
0804-YGEQV,B
7164-BPTUT,B
2523-EWWZL,B
0928-XUTSN,B
0052-YNYOT,A
9586-JGQKH,B
4501-VCPFK,A
6075-SLNIL,A
9347-AERRL,B
2274-XUATA,B
6691-CCIHA,A
1685-BQULA,A
9053-EJUNL,A
0666-UXTJO,B
1471-GIQKQ,A
4807-IZYOZ,B
9710-NJERN,B
9837-FWLCH,B
7203-OYKCT,B
1035-IPQPU,B
7398-LXGYX,B
2823-LKABH,B
0550-DCXLH,A
9281-CEDRU,A
2235-DWLJU,A
0871-OPBXW,A
3605-JISKB,B
9767-FFLEM,B
8456-QDAVC,A
7750-EYXWZ,A
2569-WGERO,A
6840-RESVB,B
2234-XADUH,A
4801-JZAZL,A
3186-AJIEK,B
